applicationId,applicationName,applicationPublicId,"discoveredCountLicenseCritical","discoveredCountLicenseLow","discoveredCountLicenseModerate","discoveredCountLicenseSevere","discoveredCountOtherCritical",discoveredCountOtherLow,"discoveredCountOtherModerate","discoveredCountOtherSevere","discoveredCountQualityCritical","discoveredCountQualityLow","discoveredCountQualityModerate","discoveredCountQualitySevere","discoveredCountSecurityCritical","discoveredCountSecurityLow","discoveredCountSecurityModerate","discoveredCountSecuritySevere",evaluationCount,"fixedCountLicenseCritical",fixedCountLicenseLow,"fixedCountLicenseModerate",fixedCountLicenseSevere,fixedCountOtherCritical,fixedCountOtherLow,fixedCountOtherModerate,fixedCountOtherSevere,"fixedCountQualityCritical",fixedCountQualityLow,"fixedCountQualityModerate",fixedCountQualitySevere,"fixedCountSecurityCritical",fixedCountSecurityLow,"fixedCountSecurityModerate",fixedCountSecuritySevere,mttrCriticalThreat,mttrLowThreat,mttrModerateThreat,mttrSevereThreat,"openCountAtTimePeriodEndLicenseCritical","openCountAtTimePeriodEndLicenseLow","openCountAtTimePeriodEndLicenseModerate","openCountAtTimePeriodEndLicenseSevere","openCountAtTimePeriodEndOtherCritical","openCountAtTimePeriodEndOtherLow","openCountAtTimePeriodEndOtherModerate","openCountAtTimePeriodEndOtherSevere","openCountAtTimePeriodEndQualityCritical","openCountAtTimePeriodEndQualityLow","openCountAtTimePeriodEndQualityModerate","openCountAtTimePeriodEndQualitySevere","openCountAtTimePeriodEndSecurityCritical","openCountAtTimePeriodEndSecurityLow","openCountAtTimePeriodEndSecurityModerate","openCountAtTimePeriodEndSecuritySevere",organizationId,organizationName,timePeriodStart,"waivedCountLicenseCritical",waivedCountLicenseLow,"waivedCountLicenseModerate",waivedCountLicenseSevere,waivedCountOtherCritical,waivedCountOtherLow,waivedCountOtherModerate,waivedCountOtherSevere,"waivedCountQualityCritical",waivedCountQualityLow,"waivedCountQualityModerate",waivedCountQualitySevere,"waivedCountSecurityCritical",waivedCountSecurityLow,"waivedCountSecurityModerate","waivedCountSecuritySevere"
"003b21418b364fe89bd2f9c315ef90fd",qtscan,qtscan,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3,22,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,27,10461918508,,10461918508,10461918508,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3,22,"315fe946595344768fee16809a819b4e",Autoapps,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"003b21418b364fe89bd2f9c315ef90fd",qtscan,qtscan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3,22,"315fe946595344768fee16809a819b4e",Autoapps,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc1c4a4e82b84b6e957451616c2df7f7",yarntut,yarntut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7cb7f2c605e04ead94dae83f9fb481d3",Apps,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc1c4a4e82b84b6e957451616c2df7f7",yarntut,yarntut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7cb7f2c605e04ead94dae83f9fb481d3",Apps,2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc1c4a4e82b84b6e957451616c2df7f7",yarntut,yarntut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7cb7f2c605e04ead94dae83f9fb481d3",Apps,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc1c4a4e82b84b6e957451616c2df7f7",yarntut,yarntut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7cb7f2c605e04ead94dae83f9fb481d3",Apps,2021-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc1c4a4e82b84b6e957451616c2df7f7",yarntut,yarntut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7cb7f2c605e04ead94dae83f9fb481d3",Apps,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc1c4a4e82b84b6e957451616c2df7f7",yarntut,yarntut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7cb7f2c605e04ead94dae83f9fb481d3",Apps,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7e69cbdf3fab4fa5bb99c2fc08640a65",producer,producer,0,0,0,0,0,0,1,0,0,15,0,0,22,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,0,15,0,0,22,0,3,8,"7cb7f2c605e04ead94dae83f9fb481d3",Apps,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7e69cbdf3fab4fa5bb99c2fc08640a65",producer,producer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329106721,,,,0,0,0,0,0,0,1,0,0,15,0,0,18,0,3,8,"7cb7f2c605e04ead94dae83f9fb481d3",Apps,2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"7e69cbdf3fab4fa5bb99c2fc08640a65",producer,producer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,0,15,0,0,18,0,3,8,"7cb7f2c605e04ead94dae83f9fb481d3",Apps,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7e69cbdf3fab4fa5bb99c2fc08640a65",producer,producer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,0,0,15,0,0,18,0,3,8,"7cb7f2c605e04ead94dae83f9fb481d3",Apps,2021-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7e69cbdf3fab4fa5bb99c2fc08640a65",producer,producer,2,0,0,0,0,0,3,0,0,16,0,0,36,0,4,28,8,0,0,0,0,0,0,3,0,0,26,0,0,26,0,6,15,8351377437,7011284175,5438128170,6505026721,2,0,0,0,0,0,1,0,0,5,0,0,28,0,1,21,"7cb7f2c605e04ead94dae83f9fb481d3",Apps,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7e69cbdf3fab4fa5bb99c2fc08640a65",producer,producer,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554938568,,,,0,0,0,0,0,0,1,0,0,6,0,0,29,0,1,21,"7cb7f2c605e04ead94dae83f9fb481d3",Apps,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ba2d5243c9f947ac98f936356f7d5508","Yarn Tut - Solao",yarn-tut__solao,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1682010205,,,1682010205,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,1,"81d158d31ed84e44bc1acf1c8f198c2f",SCM-Bitbucket,2021-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ba2d5243c9f947ac98f936356f7d5508","Yarn Tut - Solao",yarn-tut__solao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,1,"81d158d31ed84e44bc1acf1c8f198c2f",SCM-Bitbucket,2021-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ba2d5243c9f947ac98f936356f7d5508","Yarn Tut - Solao",yarn-tut__solao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,1,"81d158d31ed84e44bc1acf1c8f198c2f",SCM-Bitbucket,2021-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ba2d5243c9f947ac98f936356f7d5508","Yarn Tut - Solao",yarn-tut__solao,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,1,6483606343,8338416281,,6483606343,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,1,"81d158d31ed84e44bc1acf1c8f198c2f",SCM-Bitbucket,2021-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
